KSHKOD;HELYES;KSHK;USERRATE;CONNECTIVI;LN_USE;LN_CONN;LN_POP;LN_BP_KM;TAXPAY;WAGE_POP;TV_POP;ISDN_CABLE;LIBR;BOOK;CULT;PC_ISK;INTISK;PCUSEISK;SALARY;TELCOM
2501;Velence;2501;37.4881;136.929;3.62402;4.91946;8.56998;3.88978;43.4453;869.443;7.8543;9.78569;13.2233;45.1377;1.1383;20.4895;0.569152;70.5748;1879.68817204301;-0.490060090475303
2207;VelÚny;2207;0;0;0;0;5.15329;5.41232;26.0116;260.017;0;10.5263;0;0;0;0;0;0;1277.21276595745;-0.473472023171057
2027;VÚmÚnd;2027;21.9343;184.38;3.08805;5.217;7.36645;5.22289;34.4501;476.779;20.5436;11.0553;32.3009;3.8454;8.21745;7.58534;0.632111;63.2111;1007;0.593073227674167
501;VÚnek;501;13.8122;150.92;2.62555;5.01675;5.1985;4.92486;43.6464;756.425;0;6.89655;0;0;0;0;0;0;1569.85108303249;0.397905315990567
2642;VÚp;2642;6.37282;160.123;1.85204;5.07594;8.17808;5.41303;47.3049;737.578;13.9528;8.92019;2.3863;11.3176;30.0393;24.986;0.842223;186.412;1474.61984732824;-0.05516953498174
349;Vereb;349;16.2621;107.97;2.78884;4.68185;6.71417;3.95259;41.2621;529.49;0;1.90476;7.76699;7.32813;0;13.3495;1.21359;13.3495;1669.00009470594;1.48502504125669
1834;Veresegyhßz;1834;41.2618;111.96;3.71994;4.71814;9.59947;3.45758;43.3218;999.795;23.1754;14.3435;8.46378;17.8759;9.1482;7.65738;0.338822;65.5282;1156.68421052632;0.580496058218403
3372;Ver§ce;3372;32.8705;152.929;3.49258;5.02998;8.10561;3.89162;43.3746;827.626;10.4739;3.89725;0;0;19.6197;5.73498;0.301841;30.7878;1155.03587443946;0.419705658030181
2414;VerpelÚt;2414;14.3349;124.717;2.6627;4.82605;8.31066;4.70248;34.7185;501.69;0;7.89733;8.77797;10.3978;1.72117;13.0317;0.245881;60.7327;;0.807517251807061
2248;Verseg;2248;19.0146;104.391;2.94521;4.64814;7.27309;4.09933;40.5968;599.913;11.034;3.61991;0;0;0;0;0;0;1107.66804123711;1.55653603349723
1972;Versend;1972;3.88655;127.865;1.35752;4.85097;6.85857;5.32267;26.4706;269.771;13.1303;4.83871;14.1807;17.8222;0;23.1092;1.05042;87.1849;1454.44492131617;-0.085246246057349
275;VÚrtesacsa;275;23.8973;123.612;3.17376;4.81715;7.49053;4.1112;43.1602;625.753;20.0447;8.20513;6.42099;02.aug;8.37521;10.6086;0.558347;42.9927;1489.94512195122;-1.04491224042348
1389;VÚrtesboglßr;1389;25.1029;138.918;3.22298;4.93388;6.87936;3.98211;49.8971;795.831;4.32099;4.21053;5.65844;20.aug;22.6337;4.11523;1.02881;54.5267;1036.92063492063;0.650826286243391
3258;VÚrteskethely;3258;22.9097;148.263;3.13156;4.99899;6.39359;4.58629;49.6656;717.632;21.7391;4.2328;0;0;0;0;0;0;1204.1270718232;0.681595796660895
1528;VÚrtessoml¡;1528;25.34;141.494;3.23238;4.95226;7.24208;4.22347;45.1682;833.677;27.3443;4.47761;0;0;20.0429;22.1904;0.71582;100.215;1558.86516853933;0.63449965621906
3126;VÚrtessz§l§s;3126;26.9359;135.888;3.29346;4.91183;8.00503;4.18814;48.9653;989.816;0;17.0626;0;0;8.01068;4.6729;0.333778;36.7156;1214.67630057803;0.135612868664574
2962;VÚrtestolna;2962;21.2237;105.468;3.05512;4.65841;6.25958;4.35748;47.8011;647.17;0;15;0;0;0;1.91205;1.91205;0;1612.29888027562;0.49299773716662
818;VÚse;818;16.5404;124.473;2.80581;4.82409;6.67456;5.3657;35.2273;450.066;22.096;0.917431;15.0253;27.1765;26.5152;34.0909;1.26263;131.313;1529.92718446602;0.748780855101909
458;VeszkÚny;458;24.5182;190.76;3.19942;5.25102;6.83948;5.12259;45.6103;645.781;24.6253;15.528;7.06638;16.803;6.42398;2.14133;1.07066;5.35332;1263.07608695652;0.382324141466091
1176;VeszprÚm;1176;55.58;145.916;4.01782;4.98303;10.9774;4.82077;53.0996;1036.72;37.7321;18.6908;29.9988;10.4753;12.3507;28.8184;0.632057;185.944;1418.59473684211;0.166759683509379
2143;VeszprÚmfajsz;2143;0;0;0;0;5.56834;4.88545;58.3969;738.809;22.9008;0;0;0;22.9008;0;0;0;1189.10497237569;0.761762963825364
1933;VeszprÚmgalsa;1933;10.4101;92.9697;2.34278;4.53227;5.7589;5.20467;35.6467;378.552;0;0;17.0347;4.40741;34.7003;0;0;0;1467.84810126582;-0.345818490584978
2269;VeszprÚmvarsßny;2269;21.4625;174.819;3.06631;5.16375;6.9594;4.86345;51.7569;797.054;9.30674;10.0358;0;0;0;19.943;0.949668;89.2688;1195.59370904325;-0.932381338634336
2953;VÚszt§;2953;20.1175;146.774;3.00159;4.98889;8.96559;5.78118;35.0236;453.894;3.46149;0;11.6107;20.1958;5.4924;11.2403;0.510921;94.7758;1212.3656462585;0.224917196249495
2115;Vezseny;2115;10.7586;75.8718;2.37571;4.32905;6.58617;4.85554;37.3793;452.354;0;4.34783;25.7931;7.77005;0;8.27586;1.37931;16.5517;1203.98192771084;1.04759839809614
950;Vid;950;0;0;0;0;5.0876;5.219;29.0123;315.975;0;0;0;0;0;0;0;0;1519.67841409692;-0.480871431798646
973;Vigßntpetend;973;0;0;0;0;5.46806;5.03721;36.7089;448.599;0;7.40741;0;0;8.43882;0;0;0;1518.7123407993;-0.261773498215413
2802;Villßny;2802;50.7728;205.391;3.92736;5.32492;7.85864;5.4069;44.2427;609.446;20.7496;18.6597;17.4652;15.8252;45.2087;26.2751;1.1592;164.219;1310.88846641318;-0.352190066481131
520;Villßnyk÷vesd;520;19.0323;214.542;2.94614;5.36851;5.73657;5.42098;42.5806;525.1;0;8.51064;0;0;3.22581;0;0;0;1153.68181818182;-0.961698730898181
1158;Vilmßny;1158;0;0;0;0;7.29438;5.41677;18.4103;213.918;5.43478;0;0;0;0;18.3424;0.679348;72.0109;1618.64896373057;0.454922694230062
1570;Vilonya;1570;0;0;0;0;6.47851;4.74005;47.0046;663.659;0;0;4.14747;5.66667;21.5054;4.60829;1.5361;30.722;1703.56896551724;-0.297569020390345
1298;Vilyvitßny;1298;16.6667;125.429;2.81341;4.83174;5.68358;5.58575;30.6122;376.759;17.0068;6.18557;0;0;0;0;0;0;1270.05699481865;0.966915855318732
2465;Vinßr;2465;0;0;0;0;5.59842;5.17897;44.8148;523.093;0;0;0;0;3.7037;0;0;0;1539.7972972973;-0.389392389587433
3214;Vindornyafok;3214;0;0;0;0;5.01728;5.3133;41.0596;424.338;0;13.3333;0;0;0;0;0;0;1388.81318681319;0.0708661345363801
654;Vindornyalak;654;23.2323;169.696;3.14554;5.13401;4.59512;5.33296;26.2626;282.212;36.3636;8.69565;0;0;20.202;0;0;0;1233.86666666667;0.32282423349989
1180;Vindornyasz§l§s;1180;17.5676;106;2.86605;4.66344;5.9135;5.3359;41.6216;473.627;25.1351;3.9604;0;0;0;0;0;0;1789.95299145299;0.637610182573565
2841;Visegrßd;2841;34.8098;163.434;3.5499;5.09641;7.47364;3.73433;45.5991;846.805;19.9886;20.9919;11.4708;16.3267;55.0823;18.1715;1.13572;94.2646;1898.77375513933;0.00281666731462848
1901;Visnye;1901;0;0;0;0;5.45104;5.41165;18.0258;124.12;0;0;0;0;4.29185;0;0;0;1138.34728033473;1.23289383439917
3124;Visonta;3124;18.6425;111.112;2.92545;4.71054;7.0076;4.4666;47.7828;844.039;0;35.8763;12.1267;19.2985;21.7195;10.8597;0.904977;81.448;846.662337662338;0.760653116184114
509;Viss;509;0;0;0;0;6.64249;5.55837;22.1643;272.635;0;8.88889;0;0;1.30378;7.82269;1.30378;0;917.851063829787;0.194160725036144
687;Visz;687;16.5094;107.8;2.80393;4.68028;5.35659;4.99957;42.4528;300.736;0;0;0;0;42.4528;0;0;0;686.352941176471;-0.0087789646759166
794;Viszßk;794;16.4234;142.156;2.7987;4.95692;5.61313;5.61327;60.219;827.12;0;0;0;0;36.4964;0;0;0;1619.66883116883;-0.572921907798126
395;Viszl¡;395;0;0;0;0;4.41884;5.46171;32.5301;405.313;0;7.40741;0;0;0;0;0;0;1919.35135135135;0.390008527108116
351;Visznek;351;9.85915;91.8908;2.2884;4.5206;7.09589;4.48131;41.0936;538.043;0;7.35786;8.69925;24.9905;4.1425;4.971;0.8285;91.135;2001.2384279476;0.383952340595638
2579;VitnyÚd;2579;35.5607;177.067;3.57124;5.17653;7.17166;5.17666;44.8541;629.93;22.5038;9.35065;25.8833;20.3887;18.4332;88.3257;1.5361;188.172;999.622222222222;0.756834607621113
1032;Vizslßs;1032;6.11536;122.318;1.8108;4.80663;7.2717;4.61779;40.2363;587.358;42.1126;4.74576;5.28145;20.2895;0;9.72898;0.694927;20.8478;1383.97247706422;0.98854189791044
2108;Vizsoly;2108;11.4458;122.956;2.43762;4.81183;6.90375;5.40758;25.1004;298.636;10.0402;15.8537;0;0;16.0643;17.0683;1.00402;127.51;1733.07594936709;0.911445288898243
2978;VÝzvßr;2978;8.8785;142.333;2.18363;4.95817;6.46459;5.53477;46.5732;557.118;19.9377;14.8649;0;0;10.9034;18.6916;1.55763;65.4206;1559.20059347181;0.549324288417306
836;V÷ck÷nd;836;0;0;0;0;4.49981;5.41557;41.1111;731.133;31.1111;18.1818;0;0;33.3333;0;0;0;1283.23529411765;0.0450244590193639
589;Vokßny;589;20.6681;130.833;3.02859;4.87392;6.86485;5.39776;34.0292;448.928;26.096;8.0402;0;0;19.833;17.7453;1.04384;90.8142;2307.83372438605;0.743479848250448
1631;V÷lcsej;1631;22.0207;189.2;3.09198;5.2428;5.95584;5.30335;48.1865;759.168;23.3161;1.92308;9.06736;1;18.1347;0;0;0;1908.08977035491;1.96293010192526
314;V÷n÷ck;314;16.2095;206.008;2.7856;5.32791;6.68711;5.22811;51.2469;662.183;21.8204;0;0;0;19.9501;0;0;0;1445.02337110482;0.742417981172794
1291;Vonyarcvashegy;1291;28.8787;160.393;3.3631;5.07763;7.68937;5.27423;49.5652;674.821;59.7254;10.084;16.7048;18.2685;26.5446;21.0526;0.457666;66.3616;1477.73333333333;-0.439420507853982
1170;V÷r÷st¡;1170;0;0;0;0;4.49981;4.98784;35.5556;394.333;13.3333;0;38.8889;3.25714;411.111;0;0;0;1019.13492063492;0.289014939301182
964;V÷rs;964;24.477;130.855;3.19773;4.87409;6.16961;5.21515;34.9372;418.933;23.431;1.6129;0;0;0;0;0;0;1449.83699870634;-0.555431255819084
2166;Zabar;2166;4.97336;139.964;1.6041;4.94139;6.33328;4.84253;26.4654;308.012;0;0;0;0;1.7762;0;0;0;1594.94432989691;-0.13611399993577
1774;Zßdor;1774;9.04255;104.588;2.20194;4.65003;5.92959;5.54412;40.6915;405.354;0;0;0;0;0;0;0;0;1444.92929292929;-0.705574012412753
306;Zßdorfalva;306;0;0;0;0;6.18002;5.41472;27.5362;291.021;22.1532;4.81928;0;0;0;45.5487;2.07039;227.743;1845.71632329636;-0.386816915837896
1483;ZagyvarÚkas;1483;15.1633;108.398;2.71888;4.68581;8.2579;4.69236;39.1395;519.935;0;4.25532;8.32037;30.9065;13.7377;6.73924;0.259202;29.2898;1353.88;0.384785363878089
2172;Zagyvaszßnt¡;2172;20.1474;118.734;3.00308;4.77689;7.61825;4.13756;43.7346;684.399;19.5577;7.60456;10.2703;7.27751;8.84521;12.285;0.4914;38.3292;2021.46421267894;0.451353019829416
1620;Zßhony;1620;45.8912;181.265;3.82627;5.19996;8.42046;5.70438;48.0502;945.41;10.4208;20.8877;15.9066;7.92936;30.6235;12.7781;1.10156;157.303;1277.60573476703;-0.275681223659789
2459;Zajk;2459;0;0;0;0;5.51745;5.51801;26.506;308.795;26.506;0;10.0402;7.48;28.1124;0;0;0;1415.8661971831;0.0903952896915858
627;Zajta;627;8.97756;130.917;2.19473;4.87456;5.99396;5.801;27.9302;322.711;14.9626;6.06061;0;0;9.97506;0;0;0;1952.39991635568;0.951610674724281
1462;Zßkßny;1462;14.4355;123.441;2.66969;4.81577;7.12287;5.56134;40.6452;637.111;23.7903;12;1.93548;3.04167;4.83871;19.3548;0.806452;67.7419;1265.15032679739;-0.075472209862611
554;ZßkßnyszÚk;554;21.7269;157.953;3.07855;5.0623;7.95472;5.12194;37.7676;357.874;6.42331;8.55107;18.5328;13.4716;6.66901;10.881;0.351;43.173;1061.95575221239;0.391866600138795
1146;Zala;1146;0;0;0;0;5.53733;4.90875;45.2756;544.63;0;2.89855;0;0;0;0;0;0;1539.99633027523;0.21121201693109
1740;Zalaapßti;1740;17.0894;159.65;2.83846;5.07299;7.41216;5.27438;40.2174;509.181;22.343;14.0969;11.5338;9.73822;15.0966;14.4928;0.603865;49.5169;1295.96498905908;0.970216240087501
757;Zalabaksa;757;16.9896;193.596;2.8326;5.26578;6.50877;5.53212;39.9404;508.192;24.5902;16.3934;0;0;4.47094;17.8838;1.49031;89.4188;1210.17343173432;1.45407602213313
2428;ZalabÚr;2428;19.1667;129.101;2.95317;4.8606;6.57925;5.41828;43.75;562.082;23.3333;16.9811;0;0;1.38889;23.6111;1.38889;104.167;1089.10638297872;-1.34383614829881
2849;Zalaboldogfa;2849;20.3753;171.303;3.01433;5.14343;5.92158;5.48592;47.4531;557.426;17.6944;2.77778;0;0;8.0429;0;0;0;1222.04597701149;0.713776641503068
400;Zalacsßny;400;16.6992;147.146;2.81536;4.99143;6.93147;5.31394;45.0195;518.283;0;13.9373;0;0;0.976563;10.7422;0.976563;88.8672;1377.50829694323;-0.617787992945103
248;ZalacsÚb;248;22.5303;180.623;3.11486;5.19641;6.35784;5.51339;49.9133;687.095;23.5702;3.97351;0;0;24.2634;0;0;0;1233.18939393939;-0.30935775175934
3205;Zalaegerszeg;3205;53.6383;170.803;3.98226;5.14051;11.0039;5.43429;51.5921;935.569;34.169;24.237;21.4823;20.9104;9.29962;26.934;0.548994;148.378;1161.94464944649;-0.634522695458719
2999;Zalaerd§d;2999;7.12074;118.261;1.96301;4.77289;5.77765;5.28224;42.1053;472.61;22.291;3.84615;11.1455;7.61111;30.9598;0;0;0;1411.90196078431;-0.489164108181532
2720;Zalagy÷m÷r§;2720;19.3347;148.484;2.9619;5.00048;6.17587;5.23516;40.3326;472.655;0;6.55738;21.2058;11.8627;43.659;0;0;0;1230.74444444444;0.0419608647439444
1265;Zalahalßp;1265;15.2932;133.13;2.72741;4.89132;7.14045;5.1315;46.1965;637.531;17.2742;11.985;0;0;67.3534;9.50872;0.792393;54.6751;1167.23140495868;0.556296607319473
2383;Zalahßshßgy;2383;22.3097;184.659;3.10502;5.21851;5.9428;5.51109;55.1181;704.619;28.084;0;0;0;15.748;0;0;0;1033.46774193548;-0.08918719616312
1689;Zalaigrice;1689;0;0;0;0;4.85203;5.3347;41.4063;443.328;0;18.1818;0;0;0;0;0;0;1074.57692307692;0.650689158240953
1249;Zalaistvßnd;1249;25.1323;192.842;3.22415;5.26187;5.93489;5.43013;46.0317;592.312;30.9524;0;0;0;21.164;0;0;0;1137.93506493506;-0.833523166248158
1178;Zalakaros;1178;32.0665;157.587;3.46781;5.05998;7.65207;5.31979;47.2684;701.796;33.3967;32.3024;12.9216;16.25;21.3777;9.97625;0.475059;57.0071;1857.06600249066;0.47556686610166
1034;Zalakomßr;1034;9.41176;148.091;2.24196;4.99783;8.05357;5.28781;30.938;367.999;7.75835;9.09091;20.4134;22.5919;4.76948;13.6725;0.317965;75.6757;688.571428571429;1.55899523980182
1876;Zalak÷veskÿt;1876;0;0;0;0;3.46574;5.32111;31.25;228.406;0;0;0;0;31.25;0;0;0;1766.4071969697;0.97278331939407
3031;Zalal÷v§;3031;30.3594;178.125;3.41311;5.18248;8.04431;5.57189;45.7638;628.104;26.1553;11.1111;11.2965;88.6335;25.353;16.6881;0.320924;93.389;1230.06470588235;0.726282720460773
3303;Zalameggyes;3303;0;0;0;0;4.00733;5.22661;36.3636;478.273;0;0;29.0909;5.4375;72.7273;0;0;0;708.4;0.326811889968431
3161;Zalamerenye;3161;0;0;0;0;5.22575;5.33426;31.7204;290.548;0;2.8169;0;0;0;0;0;0;1373.52121212121;0.544358297383283
297;Zalasßrszeg;297;0;0;0;0;4.77068;5.32865;40.678;477.907;0;8.69565;0;0;16.9492;0;0;0;1245.96296296296;-0.011667353836902
2294;Zalaszabar;2294;15.5449;139.113;2.74373;4.93529;6.43615;5.29667;41.9872;488.817;17.7885;8.58896;25.jún;4.64103;19.2308;27.2436;1.60256;144.231;1309.31048387097;-0.472638926254074
3328;Zalaszßnt¡;3328;13.8352;153.971;2.62722;5.03676;6.89061;5.32335;41.7091;488.091;21.8718;11.0092;17.294;4.65882;34.588;29.5015;1.01729;79.3489;1404.39897260274;-0.894998132518905
2359;Zalaszegvßr;2359;0;0;0;0;5.0626;5.22036;44.9367;460.829;0;0;20.8861;6.15152;82.2785;0;0;0;1196.22073578595;-0.223288278296733
1856;Zalaszentbalßzs;1856;19.1415;161.036;2.95186;5.08163;6.75926;5.44068;50.348;667.013;17.8654;9.64912;51.8561;2.70694;3.48028;25.522;1.16009;98.6079;1459.77202072539;0.169108577691759
3252;Zalaszentgr¡t;3252;28.4053;182.882;3.34658;5.20884;8.93182;5.38811;47.0472;627.998;17.1489;13.9726;6.88334;39.6334;12.6833;13.0797;0.792707;84.4233;1189.764;0.414285008154242
3313;Zalaszentgy÷rgy;3313;21.5596;161.436;3.07082;5.08411;6.07764;5.49651;48.3945;765.117;23.6239;9.09091;0;0;100.917;0;0;0;1319.24233128834;0.0775288290918287
260;Zalaszentivßn;260;19.8706;182.642;2.98924;5.20753;6.98657;5.43782;51.8484;800.62;28.5582;11.8694;11.2754;17.7213;18.4843;11.0906;0.924214;61.9224;1361.4810710988;-0.173207037224234
1809;Zalaszentjakab;1809;0;0;0;0;5.97889;5.32433;27.3418;330.314;0;3.77358;8.60759;2.52941;17.7215;0;0;0;1778.43243243243;-0.465738492984354
723;Zalaszentlßszl¡;723;0;0;0;0;6.73102;5.3432;42.8401;553.696;26.8496;12.2449;0;0;5.96659;20.2864;1.19332;28.6396;1575.47849462366;-0.129748548834656
1330;Zalaszentl§rinc;1330;11.4754;154.857;2.44021;5.0425;5.72031;5.45429;37.7049;527.607;24.918;2.46914;0;0;16.3934;0;0;0;1292.14355231144;-1.2354458298054
1309;Zalaszentmßrton;1309;0;0;0;0;4.41884;5.30201;30.1205;286.277;0;0;0;0;36.1446;0;0;0;1109.0625;-0.807180517206902
1844;Zalaszentmihßly;1844;24.3218;179.031;3.19137;5.18756;6.97448;5.3431;47.4275;659.413;25.3508;8.39695;0;0;7.48363;4.67727;0.935454;46.7727;1199.10179640719;0.245896893565157
2756;Zalaszombatfa;2756;0;0;0;0;3.97029;5.55164;32.0755;423.943;41.5094;0;0;0;0;0;0;0;1163.8322147651;0.304766582244328
2512;Zalßta;2512;10.2837;147.172;2.33056;4.9916;5.64191;5.53086;31.9149;322.333;0;0;0;0;0;0;0;0;996.16339869281;0.207275340174327
2968;Zalatßrnok;2968;17.3184;147.444;2.85177;4.99345;6.57368;5.4297;45.6704;542.895;12.2905;3.44828;0;0;0;0;0;0;1056.86466165414;0.256841426893178
938;Zalaÿjlak;938;17.3913;124.9;2.85597;4.82751;4.74493;5.33917;34.7826;426.287;0;0;7.82609;7.44444;0;0;0;0;1328.4178807947;0.309231472232718
1373;Zalavßr;1373;15.8273;134.773;2.76174;4.90359;6.88038;5.26945;42.3433;485.902;0;6.08696;0;0;5.13875;21.5827;1.02775;98.6639;1564.88876404494;-0.314221338983671
1705;ZalavÚg;1705;19.3548;137.869;2.96294;4.9263;6.07304;5.43821;45.1613;567.023;22.8111;4.7619;0;0;11.5207;0;0;0;1967.54607977992;0.730198960951791
1561;Zalkod;1561;0;0;0;0;5.64191;5.59181;29.4326;289.528;0;2.27273;0;0;0;0;0;0;1165;1.48815329434683
600;Zamßrdi;600;28.696;137.76;3.35676;4.92551;7.87778;4.77677;47.2328;709.984;19.3328;8.46416;11.5618;42.5639;16.6793;21.9864;0.75815;77.7104;1155.41964285714;-0.141177167050357
3024;Zßmoly;3024;16.6526;124.995;2.81257;4.82827;7.76896;4.27944;44.4632;685.717;9.93238;4.26357;7.01606;16.5904;9.72105;10.1437;0.422654;47.3373;1567.49603174603;-0.370831447820257
2082;Zßnka;2082;46.0251;144.709;3.82919;4.97473;6.86276;5.02671;49.2678;744.246;48.3264;17.931;45.1883;5.92593;52.3013;98.3264;3.13808;298.117;1354.1452991453;0.159635468644865
2344;Zarßnk;2344;11.1111;70.6923;2.40795;4.25834;6.14847;4.59734;29.7009;366.699;0;3.50877;0;0;19.2308;0;0;0;947.566914498141;0.803912155741281
1430;Zßvod;1430;12.6888;147.69;2.54072;4.99512;5.80212;5.19579;38.0665;354.858;29.9094;6.31579;0;0;138.973;0;0;0;1202.92173913043;-0.79565251664281
372;Zebecke;372;0;0;0;0;4.56435;5.47646;28.125;397.135;25;0;0;0;20.8333;0;0;0;1266.07057057057;0.804497262232907
1496;ZebegÚny;1496;32.1624;163.575;3.4708;5.09727;7.1554;4.175;47.619;944.831;21.7799;3.14465;14.9883;61.2135;38.2514;16.3934;0.78064;35.9094;1272.37686567164;0.637221306993046
3160;ZemplÚnagßrd;3160;7.95848;135.594;2.07424;4.90967;6.76504;5.69387;28.7197;322.997;0;4.12371;0;0;0;13.8408;1.1534;39.2157;1284.75873015873;-0.802469586966254
1584;Zeng§vßrkony;1584;33.3333;195.745;3.50656;5.27681;6.04737;5.20763;42.3168;529.329;24.5863;8.19672;0;0;54.3735;2.36407;2.36407;26.0047;1174.68926553672;0.10204933591564
3426;Zichyÿjfalu;3426;0;0;0;0;6.87213;4.20648;45.9067;572.276;0;16.1905;14.0933;11.5074;0;11.399;1.03627;45.5959;1151.24078091106;0.772152621616417
3305;Zics;3305;13.8614;131.714;2.62911;4.88064;6.00141;4.96988;40.099;393.235;0;7.54717;10.396;2.95238;0;0;0;0;1376.57638888889;-0.609268508557687
1927;Ziliz;1927;17.1642;95.8261;2.84282;4.56253;5.99645;5.28579;35.3234;483.055;21.393;2.53165;0;0;0;0;0;0;1813.39626596156;-0.024215880816125
2761;Zimßny;2761;7.59494;135.563;2.02748;4.90943;6.44889;5.17818;38.6076;445.949;19.9367;0;12.0253;6.56579;0;0;0;0;1122.44852941176;-0.898221280442933
2649;Zirc;2649;43.9028;150.766;3.78198;5.01573;8.87613;4.83135;52.3676;831.235;29.7388;13.8326;14.4294;32.4017;5.86674;35.4798;0.698422;78.782;1171.89175257732;-0.40456699104721
2162;Zomba;2162;27.8767;172.391;3.32779;5.14976;7.74197;5.06203;46.1138;641.436;25.4451;9.699;0;0;11.2896;24.7503;1.30265;109.857;1380.04116638079;0.594542961671442
625;Zsadßny;625;12.2047;125.839;2.50182;4.835;7.48324;5.74326;32.6772;376.161;7.42407;0;15.5793;7.06859;17.4353;9.5613;0.56243;47.2441;1278.38095238095;-0.547278220578834
481;Zsßka;481;14.3186;183.671;2.66156;5.21314;7.46107;5.65854;33.18;403.543;20.3565;10;35.0776;14.5574;35.6527;19.5515;0.575043;40.8281;1070.67924528302;0.447714450632721
2503;ZsßmbÚk;2503;39.8829;131.746;3.68595;4.88088;8.54189;3.54904;43.1805;857.607;04.okt;18.7793;6.57561;32.3858;28.6829;22.6341;0.97561;166.634;1286.74712643678;0.203031472750988
2203;Zsßmbok;2203;24.3103;131.586;3.1909;4.87966;7.82445;3.98546;35.3459;558.22;0;4.31655;6.43743;1.47826;18.7925;6.79728;0.39984;0;1484.70452261307;0.832106082832229
1515;Zsana;1515;19.3168;118.116;2.96098;4.77167;6.74406;5.04188;40.636;406.29;0;9.52381;15.0766;3.07031;35.3357;15.3121;1.17786;71.8492;1189.4717368962;1.02728577947351
2875;Zsarolyßn;2875;16.1663;162.914;2.78293;5.09322;6.07074;5.74675;32.7945;353.247;0;7.89474;13.6259;22.5763;18.4758;0;0;0;730.9;-1.1393627125334
1686;Zsebehßza;1686;54.2857;163.855;3.99426;5.09898;4.94164;5.14423;49.2857;662.464;0;0;0;0;78.5714;0;0;0;1372.49018232819;0.265447452738517
2164;ZsÚdeny;2164;0;0;0;0;5.35186;5.31689;45.0237;583.227;0;0;0;0;4.73934;0;0;0;1315.25;0.673477950625557
2684;Zselickisfalud;2684;0;0;0;0;5.62762;5.28998;38.1295;511.392;0;0;0;0;0;0;0;0;915.966101694915;-0.880249949755623
2411;Zselickislak;2411;0;0;0;0;5.79606;5.2645;44.9848;634.65;20.6687;7.79221;0;0;109.422;0;0;0;1174.85416666667;0.177063172816325
1749;Zselicszentpßl;1749;16.3507;137.348;2.79427;4.92252;6.04501;5.26657;48.1043;596.585;24.4076;2.10526;0;0;23.6967;0;0;0;1164.20610687023;0.0202858244398724
1229;Zsennye;1229;0;0;0;0;4.60517;5.39062;47;625.29;28;0;0;0;70;0;0;0;1170.22682926829;-0.143922350537821
462;Zsira;462;18.797;139.367;2.9337;4.93711;6.68211;5.35668;42.2306;652.204;14.9123;12.5714;20.6767;11.7879;57.6441;31.3283;1.25313;116.541;1025.50704225352;0.381800311355977
1776;Zsomb¡;1776;32.4899;146.223;3.48093;4.98513;8.15421;5.06733;43.3007;598.709;10.092;6.70732;14.4336;17.5657;9.20069;8.0506;0.287522;32.2024;1324.80414746544;-0.96333300261184
1102;Zsujta;1102;0;0;0;0;5.24175;5.4654;35.4497;419.714;0;0;0;0;0;0;0;0;1334.82729570345;-0.30576146813126
1303;Zsurk;1303;25.0324;140.067;3.22017;4.94212;6.64769;5.7163;32.5551;443.507;0;0;0;0;0;0;0;0;1581;0.231120414755444
1910;Zubogy;1910;0;0;0;0;6.41673;5.39254;34.8039;525.595;25.6536;7.94702;0;0;0;14.7059;1.63399;11.4379;1544.1550802139;-0.32906818471509
1220;Z¡k;1220;31.9218;132.082;3.46329;4.88342;5.72685;5.39135;35.1792;397.111;0;0;0;0;22.8013;0;0;0;1208.09259259259;1.26626816096353
1264;Ëbßnya;1264;0;0;0;0;5.05625;5.18313;38.8535;567.707;38.2166;15.0943;0;0;38.2166;0;0;0;1292.47075208914;0.572941274307369
3430;Ëbarok;3430;13.3583;93.4673;2.59214;4.53761;6.68586;3.81485;39.7004;618.546;0;1.40845;6.61673;11.7358;0;0;0;0;1399.30434782609;1.14285510175357
2391;Ëbudavßr;2391;0;0;0;0;4.04305;5.02283;35.0877;531.228;24.5614;0;43.8596;20.ápr;105.263;0;0;0;950.44;-0.327975906153975
407;Ëcsa;407;28.4923;114.507;3.34963;4.74063;9.10798;3.41444;42.1956;679.753;19.6522;5.76208;19.8294;24.9704;10.9671;6.20361;0.332336;96.5991;1390.35897435897;0.308148434252888
378;Ëcsßrd;378;13.2883;114.61;2.58688;4.74154;6.09582;5.41672;41.4414;474.047;8.55856;6.89655;0;0;0;0;0;0;1321.70588235294;0.183125483376145
